type,steps,infected,healthy,asymptomatic,mild,critical,deceased,vaccinated,forced_quarantine,violation,isolation,robustness,stay_home,voluntarily_stay_home_infected,self_directed_emotion,other_directed_emotion,desire_satisfaction,total_number_infections,reward
sanctioning,76,29.35,59.15,12.85,15.95,0.55,11.5,30.1,0.25,0.41056218057921634,0.5894378194207837,0.5894378194207837,53.05,0.5966101694915253,0.0,0.0,0.294,8.9615,-0.1765
sanctioning,77,25.85,62.5,8.5,16.9,0.45,11.65,30.15,0.1,0.23404255319148934,0.7659574468085106,0.7659574468085106,56.25,0.6355404640633843,0.0,0.0,0.2835,9.013,-0.184
sanctioning,78,27.85,60.45,11.55,15.8,0.5,11.7,30.3,0.3,0.37881508078994613,0.6211849192100538,0.6211849192100538,54.45,0.6132502831257077,0.0,0.0,0.3135,9.102,-0.1375
sanctioning,79,25.75,62.5,8.9,16.15,0.7,11.75,30.3,0.3,0.22718446601941747,0.7728155339805824,0.7728155339805826,54.5,0.6141643059490085,0.0,0.0,0.304,9.152,-0.1395
sanctioning,80,28.95,59.0,12.7,15.7,0.55,12.05,30.45,0.25,0.3989637305699482,0.6010362694300517,0.6010362694300518,53.9,0.6100056850483229,0.0,0.0,0.2925,9.2485,-0.181
sanctioning,81,26.15,61.8,9.2,16.25,0.7,12.05,30.6,0.3,0.25047801147227533,0.7495219885277248,0.7495219885277247,56.85,0.6429789653212052,0.0,0.0,0.3055,9.3045,-0.131
sanctioning,82,28.95,58.85,12.25,16.25,0.45,12.2,30.65,0.2,0.379965457685665,0.6200345423143351,0.6200345423143351,55.4,0.6287015945330297,0.0,0.0,0.292,9.396,-0.165
sanctioning,83,28.55,59.2,11.25,16.9,0.4,12.25,30.7,0.25,0.30823117338003503,0.691768826619965,0.691768826619965,57.0,0.6467236467236467,0.0,0.0,0.295,9.4695,-0.1525
sanctioning,84,32.9,54.85,14.7,17.7,0.5,12.25,31.0,0.15,0.3829787234042553,0.6170212765957447,0.6170212765957447,56.8,0.6455840455840456,0.0,0.0,0.296,9.574,-0.149
sanctioning,85,30.9,56.8,11.35,18.85,0.7,12.3,31.1,0.15,0.25728155339805825,0.7427184466019418,0.7427184466019418,58.4,0.6641961231470924,0.0,0.0,0.302,9.639,-0.113
sanctioning,86,33.15,54.45,13.15,19.1,0.9,12.4,31.3,0.55,0.37104072398190047,0.6289592760180996,0.6289592760180995,57.3,0.6478310502283106,0.0,0.0,0.2965,9.74,-0.145
sanctioning,87,30.75,56.8,11.05,18.9,0.8,12.45,31.45,0.55,0.24552845528455283,0.7544715447154471,0.7544715447154472,58.6,0.663049685893775,0.0,0.0,0.294,9.802,-0.1195
sanctioning,88,33.6,53.85,13.95,18.65,1.0,12.55,31.6,0.2,0.37053571428571425,0.6294642857142857,0.6294642857142857,57.3,0.6529445397369925,0.0,0.0,0.2925,9.9035,-0.1545
sanctioning,89,30.3,56.9,9.35,20.15,0.8,12.8,31.8,0.5,0.2343234323432343,0.7656765676567656,0.7656765676567657,59.75,0.6794724770642202,0.0,0.0,0.294,9.961,-0.132
sanctioning,90,33.2,53.8,12.15,20.4,0.65,13.0,31.85,0.4,0.3433734939759036,0.6566265060240963,0.6566265060240963,56.4,0.6436781609195402,0.0,0.0,0.306,10.0555,-0.1115
sanctioning,91,28.65,58.2,8.1,19.9,0.65,13.15,32.0,0.3,0.19197207678883071,0.8080279232111692,0.8080279232111692,58.45,0.669545192861255,0.0,0.0,0.29,10.0995,-0.1275
sanctioning,92,29.75,57.1,11.05,17.65,1.05,13.15,32.15,0.5,0.33949579831932775,0.6605042016806723,0.6605042016806723,54.9,0.6263672999424295,0.0,0.0,0.2875,10.184,-0.1485
sanctioning,93,26.95,59.75,8.8,17.1,1.05,13.3,32.35,0.2,0.24675324675324678,0.7532467532467533,0.7532467532467533,56.8,0.6528258362168397,0.0,0.0,0.271,10.239,-0.188
sanctioning,94,27.0,59.45,9.9,16.15,0.95,13.55,32.4,0.25,0.3277777777777778,0.6722222222222222,0.6722222222222223,53.4,0.6148062463851938,0.0,0.0,0.2835,10.3155,-0.183
sanctioning,95,23.25,63.1,7.9,14.3,1.05,13.65,32.4,0.15,0.22365591397849463,0.7763440860215054,0.7763440860215054,56.0,0.6467863346844239,0.0,0.0,0.2855,10.3605,-0.1625
sanctioning,96,26.2,59.95,12.0,13.45,0.75,13.85,32.5,0.3,0.41030534351145037,0.5896946564885496,0.5896946564885496,51.5,0.5943122460824144,0.0,0.0,0.2755,10.4535,-0.2045
sanctioning,97,23.2,62.8,8.5,14.0,0.7,14.0,32.55,0.3,0.2974137931034483,0.7025862068965518,0.7025862068965517,55.05,0.6366279069767442,0.0,0.0,0.277,10.5085,-0.2015
sanctioning,98,23.3,62.6,8.95,13.8,0.55,14.1,32.7,0.2,0.33905579399141633,0.6609442060085837,0.6609442060085837,52.6,0.6100116414435389,0.0,0.0,0.269,10.575,-0.217
sanctioning,99,26.9,58.95,12.4,13.9,0.6,14.15,32.75,0.05,0.4089219330855019,0.5910780669144982,0.5910780669144982,51.7,0.6016307513104252,0.0,0.0,0.285,10.6695,-0.1745
sanctioning,100,26.35,59.35,10.25,15.5,0.6,14.3,32.8,0.1,0.32068311195445914,0.6793168880455407,0.6793168880455408,53.9,0.6277712952158693,0.0,0.0,0.266,10.737,-0.2125
sanctioning,101,26.9,58.8,10.5,15.55,0.85,14.3,32.9,0.2,0.2955390334572491,0.7044609665427509,0.7044609665427509,52.9,0.6149358226371063,0.0,0.0,0.297,10.802,-0.1255
sanctioning,102,27.45,58.25,10.0,16.4,1.05,14.3,33.0,0.25,0.3242258652094718,0.6757741347905283,0.6757741347905283,55.55,0.6452742123687281,0.0,0.0,0.2755,10.87,-0.1815
sanctioning,103,27.65,57.95,10.55,16.1,1.0,14.4,33.2,0.2,0.31464737793851716,0.6853526220614828,0.6853526220614828,53.3,0.6203271028037384,0.0,0.0,0.2845,10.9415,-0.159
sanctioning,104,27.0,58.35,10.45,15.5,1.05,14.65,33.3,0.2,0.32962962962962966,0.6703703703703704,0.6703703703703704,54.7,0.6385471587580551,0.0,0.0,0.2805,11.0135,-0.175
sanctioning,105,25.55,59.65,8.55,16.0,1.0,14.8,33.4,0.3,0.23874755381604695,0.7612524461839529,0.761252446183953,54.15,0.6320422535211268,0.0,0.0,0.2815,11.0625,-0.154
sanctioning,106,23.2,61.9,7.0,15.25,0.95,14.9,33.55,0.2,0.2478448275862069,0.7521551724137931,0.7521551724137931,53.8,0.6298472385428908,0.0,0.0,0.2655,11.1085,-0.203
