type,steps,infected,healthy,asymptomatic,mild,critical,deceased,vaccinated,forced_quarantine,violation,isolation,robustness,stay_home,voluntarily_stay_home_infected,self_directed_emotion,other_directed_emotion,desire_satisfaction,total_number_infections,reward
hermione,137,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,63.4,0.641051567239636,-0.361,0.0,0.314,0.8925,-0.722
hermione,138,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,61.75,0.6243680485338725,-0.346,0.0,0.3215,0.8925,-0.692
hermione,139,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,64.6,0.653185035389282,-0.409,0.0,0.29,0.8925,-0.818
hermione,140,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,63.7,0.6440849342770475,-0.375,0.0,0.307,0.8925,-0.75
hermione,141,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,63.0,0.6370070778564206,-0.377,0.0,0.306,0.8925,-0.754
hermione,142,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,62.6,0.6329625884732052,-0.387,0.0,0.301,0.8925,-0.774
hermione,143,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,64.1,0.6481294236602628,-0.337,0.0,0.326,0.8925,-0.674
hermione,144,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,61.65,0.6233569261880687,-0.383,0.0,0.303,0.8925,-0.766
hermione,145,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,64.1,0.6481294236602628,-0.353,0.0,0.318,0.8925,-0.706
hermione,146,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,60.5,0.6117290192113245,-0.424,0.0,0.2825,0.8925,-0.848
hermione,147,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,64.2,0.6491405460060667,-0.358,0.0,0.3155,0.8925,-0.716
hermione,148,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,63.0,0.6370070778564206,-0.391,0.0,0.299,0.8925,-0.782
hermione,149,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,61.95,0.6263902932254802,-0.389,0.0,0.3,0.8925,-0.778
hermione,150,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,62.85,0.6354903943377148,-0.353,0.0,0.318,0.8925,-0.706
hermione,151,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,63.55,0.6425682507583417,-0.342,0.0,0.3235,0.8925,-0.684
hermione,152,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,62.4,0.6309403437815975,-0.376,0.0,0.3065,0.8925,-0.752
hermione,153,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,62.6,0.6329625884732052,-0.352,0.0,0.3185,0.8925,-0.704
hermione,154,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,62.5,0.6319514661274014,-0.388,0.0,0.3005,0.8925,-0.776
hermione,155,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,62.1,0.627906976744186,-0.35,0.0,0.3195,0.8925,-0.7
hermione,156,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,60.95,0.6162790697674418,-0.347,0.0,0.321,0.8925,-0.694
hermione,157,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,64.8,0.6552072800808897,-0.396,0.0,0.2965,0.8925,-0.792
